date,NO,NO2,NOXasNO2,site,code
1421654400.0,54.8812,76.5,160.65,York Lawrence Street,1
1421658000.0,47.3974,70.7625,143.4375,York Lawrence Street,1
1421661600.0,34.9244,49.725,103.275,York Lawrence Street,1
1421665200.0,36.1717,53.55,109.0125,York Lawrence Street,1
1421668800.0,36.1717,55.4625,110.925,York Lawrence Street,1
1421672400.0,33.6771,55.4625,107.1,York Lawrence Street,1
1421676000.0,47.3974,68.85,141.525,York Lawrence Street,1
1421679600.0,43.6555,70.7625,137.7,York Lawrence Street,1
1421683200.0,41.1609,72.675,135.7875,York Lawrence Street,1
1421686800.0,47.3974,76.5,149.175,York Lawrence Street,1
1421690400.0,34.9244,70.7625,124.3125,York Lawrence Street,1
1421694000.0,33.6771,57.375,109.0125,York Lawrence Street,1
1421697600.0,18.7095,42.075,70.7625,York Lawrence Street,1
1421701200.0,14.9676,45.9,68.85,York Lawrence Street,1
1421704800.0,23.6987,66.9375,103.275,York Lawrence Street,1
1421708400.0,19.9568,51.6375,82.2375,York Lawrence Street,1
1421712000.0,8.7311,38.25,51.6375,York Lawrence Street,1
1421715600.0,8.7311,53.55,66.9375,York Lawrence Street,1
1421719200.0,18.7095,70.7625,99.45,York Lawrence Street,1
1421722800.0,31.1825,72.675,120.4875,York Lawrence Street,1
1421726400.0,32.4298,78.4125,128.1375,York Lawrence Street,1
1421730000.0,59.8704,103.275,195.075,York Lawrence Street,1
1421733600.0,167.1382,126.225,382.5,York Lawrence Street,1
1421737200.0,243.2235,145.35,518.2875,York Lawrence Street,1
1421740800.0,204.5572,133.875,447.525,York Lawrence Street,1
1421744400.0,149.676,114.75,344.25,York Lawrence Street,1
1421748000.0,173.3747,110.925,376.7625,York Lawrence Street,1
1421751600.0,145.9341,122.4,346.1625,York Lawrence Street,1
1421755200.0,157.1598,112.8375,353.8125,York Lawrence Street,1
1421758800.0,133.4611,101.3625,306.0,York Lawrence Street,1
1421762400.0,106.0205,91.8,254.3625,York Lawrence Street,1
1421766000.0,119.7408,97.5375,281.1375,York Lawrence Street,1
1421769600.0,117.2462,122.4,302.175,York Lawrence Street,1
1421773200.0,76.0853,99.45,216.1125,York Lawrence Street,1
1421776800.0,76.0853,87.975,204.6375,York Lawrence Street,1
1421780400.0,58.6231,74.5875,164.475,York Lawrence Street,1
1421784000.0,41.1609,66.9375,130.05,York Lawrence Street,1
1421787600.0,24.946,51.6375,89.8875,York Lawrence Street,1
1421791200.0,24.946,42.075,80.325,York Lawrence Street,1
1421794800.0,18.7095,40.1625,68.85,York Lawrence Street,1
1421798400.0,11.2257,32.5125,49.725,York Lawrence Street,1
1421802000.0,8.7311,26.775,40.1625,York Lawrence Street,1
1421805600.0,7.4838,26.775,38.25,York Lawrence Street,1
1421809200.0,9.9784,24.8625,40.1625,York Lawrence Street,1
1421812800.0,3.7419,17.2125,22.95,York Lawrence Street,1
1421816400.0,19.9568,22.95,53.55,York Lawrence Street,1
1421820000.0,36.1717,45.9,101.3625,York Lawrence Street,1
1421823600.0,72.3434,72.675,183.6,York Lawrence Street,1
1421827200.0,83.5691,86.0625,214.2,York Lawrence Street,1
1421830800.0,73.5907,74.5875,187.425,York Lawrence Street,1
1421834400.0,94.7948,84.15,229.5,York Lawrence Street,1
1421838000.0,68.6015,63.1125,168.3,York Lawrence Street,1
1421841600.0,71.0961,76.5,185.5125,York Lawrence Street,1
1421845200.0,82.3218,70.7625,196.9875,York Lawrence Street,1
1421848800.0,88.5583,78.4125,214.2,York Lawrence Street,1
1421852400.0,109.7624,91.8,260.1,York Lawrence Street,1
1421856000.0,108.5151,107.1,273.4875,York Lawrence Street,1
1421859600.0,140.9449,120.4875,336.6,York Lawrence Street,1
1421863200.0,149.676,124.3125,353.8125,York Lawrence Street,1
1421866800.0,138.4503,122.4,334.6875,York Lawrence Street,1
1421870400.0,92.3002,93.7125,235.2375,York Lawrence Street,1
1421874000.0,47.3974,68.85,141.525,York Lawrence Street,1
1421877600.0,41.1609,66.9375,130.05,York Lawrence Street,1
1421881200.0,17.4622,47.8125,74.5875,York Lawrence Street,1
1421884800.0,26.1933,40.1625,80.325,York Lawrence Street,1
1421888400.0,13.7203,19.125,40.1625,York Lawrence Street,1
1421892000.0,9.9784,24.8625,40.1625,York Lawrence Street,1
1421895600.0,12.473,30.6,49.725,York Lawrence Street,1
1421899200.0,16.2149,42.075,66.9375,York Lawrence Street,1
1421902800.0,43.6555,65.025,131.9625,York Lawrence Street,1
1421906400.0,163.3963,105.1875,355.725,York Lawrence Street,1
1421910000.0,219.5248,101.3625,437.9625,York Lawrence Street,1
1421913600.0,165.8909,109.0125,363.375,York Lawrence Street,1
1421917200.0,112.257,103.275,275.4,York Lawrence Street,1
1421920800.0,139.6976,89.8875,304.0875,York Lawrence Street,1
1421924400.0,127.2246,112.8375,307.9125,York Lawrence Street,1
1421928000.0,152.1706,131.9625,365.2875,York Lawrence Street,1
1421931600.0,111.0097,95.625,265.8375,York Lawrence Street,1
1421935200.0,140.9449,126.225,342.3375,York Lawrence Street,1
1421938800.0,137.203,110.925,321.3,York Lawrence Street,1
1421942400.0,,,,York Lawrence Street,1
1421946000.0,,,,York Lawrence Street,1
1421949600.0,88.5583,99.45,235.2375,York Lawrence Street,1
1421953200.0,149.676,124.3125,353.8125,York Lawrence Street,1
1421956800.0,117.2462,107.1,286.875,York Lawrence Street,1
1421960400.0,78.5799,87.975,208.4625,York Lawrence Street,1
1421964000.0,82.3218,91.8,218.025,York Lawrence Street,1
1421967600.0,87.311,91.8,225.675,York Lawrence Street,1
1421971200.0,84.8164,84.15,214.2,York Lawrence Street,1
1421974800.0,54.8812,74.5875,158.7375,York Lawrence Street,1
1421978400.0,8.7311,45.9,59.2875,York Lawrence Street,1
1421982000.0,11.2257,43.9875,61.2,York Lawrence Street,1
1421985600.0,14.9676,47.8125,70.7625,York Lawrence Street,1
1421989200.0,41.1609,66.9375,130.05,York Lawrence Street,1
1421992800.0,109.7624,93.7125,262.0125,York Lawrence Street,1
1421996400.0,167.1382,93.7125,349.9875,York Lawrence Street,1
1422000000.0,153.4179,112.8375,348.075,York Lawrence Street,1
1422003600.0,133.4611,91.8,296.4375,York Lawrence Street,1
1422007200.0,117.2462,78.4125,258.1875,York Lawrence Street,1
1422010800.0,106.0205,80.325,242.8875,York Lawrence Street,1
1422014400.0,87.311,82.2375,216.1125,York Lawrence Street,1
1422018000.0,58.6231,63.1125,153.0,York Lawrence Street,1
1422021600.0,71.0961,63.1125,172.125,York Lawrence Street,1
1422025200.0,72.3434,78.4125,189.3375,York Lawrence Street,1
1422028800.0,52.3866,78.4125,158.7375,York Lawrence Street,1
1422032400.0,38.6663,63.1125,122.4,York Lawrence Street,1
1422036000.0,81.0745,84.15,208.4625,York Lawrence Street,1
1422039600.0,57.3758,70.7625,158.7375,York Lawrence Street,1
1422043200.0,26.1933,45.9,86.0625,York Lawrence Street,1
1422046800.0,14.9676,47.8125,70.7625,York Lawrence Street,1
1422050400.0,11.2257,42.075,59.2875,York Lawrence Street,1
1422054000.0,7.4838,36.3375,47.8125,York Lawrence Street,1
1422057600.0,6.2365,24.8625,34.425,York Lawrence Street,1
1422061200.0,4.9892,21.0375,28.6875,York Lawrence Street,1
1422064800.0,4.9892,19.125,26.775,York Lawrence Street,1
1422068400.0,7.4838,22.95,34.425,York Lawrence Street,1
1422072000.0,4.9892,24.8625,32.5125,York Lawrence Street,1
1422075600.0,8.7311,22.95,36.3375,York Lawrence Street,1
1422079200.0,12.473,34.425,53.55,York Lawrence Street,1
1422082800.0,18.7095,38.25,66.9375,York Lawrence Street,1
1422086400.0,19.9568,42.075,72.675,York Lawrence Street,1
1422090000.0,29.9352,47.8125,93.7125,York Lawrence Street,1
1422093600.0,26.1933,47.8125,87.975,York Lawrence Street,1
1422097200.0,23.6987,47.8125,84.15,York Lawrence Street,1
1422100800.0,16.2149,38.25,63.1125,York Lawrence Street,1
1422104400.0,22.4514,43.9875,78.4125,York Lawrence Street,1
1422108000.0,18.7095,42.075,70.7625,York Lawrence Street,1
1422111600.0,16.2149,42.075,66.9375,York Lawrence Street,1
1422115200.0,,,,York Lawrence Street,1
1422118800.0,,,,York Lawrence Street,1
1422122400.0,23.6987,59.2875,95.625,York Lawrence Street,1
1422126000.0,21.2041,57.375,89.8875,York Lawrence Street,1
1422129600.0,14.9676,43.9875,66.9375,York Lawrence Street,1
1422133200.0,14.9676,43.9875,66.9375,York Lawrence Street,1
1422136800.0,9.9784,42.075,57.375,York Lawrence Street,1
1422140400.0,12.473,40.1625,59.2875,York Lawrence Street,1
1422144000.0,26.1933,57.375,97.5375,York Lawrence Street,1
1422147600.0,11.2257,34.425,51.6375,York Lawrence Street,1
1422151200.0,6.2365,30.6,40.1625,York Lawrence Street,1
1422154800.0,7.4838,42.075,53.55,York Lawrence Street,1
1422158400.0,4.9892,24.8625,32.5125,York Lawrence Street,1
1422162000.0,7.4838,30.6,42.075,York Lawrence Street,1
1422165600.0,18.7095,43.9875,72.675,York Lawrence Street,1
1422169200.0,13.7203,42.075,63.1125,York Lawrence Street,1
1422172800.0,17.4622,51.6375,78.4125,York Lawrence Street,1
1422176400.0,59.8704,82.2375,174.0375,York Lawrence Street,1
1422180000.0,41.1609,72.675,135.7875,York Lawrence Street,1
1422183600.0,11.2257,34.425,51.6375,York Lawrence Street,1
1422187200.0,12.473,43.9875,63.1125,York Lawrence Street,1
1422190800.0,11.2257,38.25,55.4625,York Lawrence Street,1
1422194400.0,7.4838,36.3375,47.8125,York Lawrence Street,1
1422198000.0,7.4838,43.9875,55.4625,York Lawrence Street,1
1422201600.0,4.9892,43.9875,51.6375,York Lawrence Street,1
1422205200.0,19.9568,49.725,80.325,York Lawrence Street,1
1422208800.0,26.1933,57.375,97.5375,York Lawrence Street,1
1422212400.0,7.4838,34.425,45.9,York Lawrence Street,1
1422216000.0,9.9784,36.3375,51.6375,York Lawrence Street,1
1422219600.0,3.7419,32.5125,38.25,York Lawrence Street,1
1422223200.0,3.7419,28.6875,34.425,York Lawrence Street,1
1422226800.0,4.9892,26.775,34.425,York Lawrence Street,1
1422230400.0,4.9892,24.8625,32.5125,York Lawrence Street,1
1422234000.0,3.7419,15.3,21.0375,York Lawrence Street,1
1422237600.0,2.4946,11.475,15.3,York Lawrence Street,1
1422241200.0,2.4946,13.3875,17.2125,York Lawrence Street,1
1422244800.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422248400.0,7.4838,15.3,26.775,York Lawrence Street,1
1422252000.0,29.9352,49.725,95.625,York Lawrence Street,1
1422255600.0,56.1285,80.325,166.3875,York Lawrence Street,1
1422259200.0,39.9136,72.675,133.875,York Lawrence Street,1
1422262800.0,27.4406,55.4625,97.5375,York Lawrence Street,1
1422266400.0,24.946,53.55,91.8,York Lawrence Street,1
1422270000.0,28.6879,51.6375,95.625,York Lawrence Street,1
1422273600.0,26.1933,47.8125,87.975,York Lawrence Street,1
1422277200.0,31.1825,55.4625,103.275,York Lawrence Street,1
1422280800.0,38.6663,47.8125,107.1,York Lawrence Street,1
1422284400.0,31.1825,57.375,105.1875,York Lawrence Street,1
1422288000.0,26.1933,61.2,101.3625,York Lawrence Street,1
1422291600.0,18.7095,53.55,82.2375,York Lawrence Street,1
1422295200.0,23.6987,68.85,105.1875,York Lawrence Street,1
1422298800.0,17.4622,61.2,87.975,York Lawrence Street,1
1422302400.0,13.7203,55.4625,76.5,York Lawrence Street,1
1422306000.0,19.9568,59.2875,89.8875,York Lawrence Street,1
1422309600.0,7.4838,42.075,53.55,York Lawrence Street,1
1422313200.0,6.2365,24.8625,34.425,York Lawrence Street,1
1422316800.0,3.7419,24.8625,30.6,York Lawrence Street,1
1422320400.0,6.2365,24.8625,34.425,York Lawrence Street,1
1422324000.0,4.9892,19.125,26.775,York Lawrence Street,1
1422327600.0,3.7419,13.3875,19.125,York Lawrence Street,1
1422331200.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1422334800.0,8.7311,26.775,40.1625,York Lawrence Street,1
1422338400.0,63.6123,78.4125,175.95,York Lawrence Street,1
1422342000.0,103.5259,118.575,277.3125,York Lawrence Street,1
1422345600.0,62.365,87.975,183.6,York Lawrence Street,1
1422349200.0,56.1285,82.2375,168.3,York Lawrence Street,1
1422352800.0,46.1501,65.025,135.7875,York Lawrence Street,1
1422356400.0,32.4298,55.4625,105.1875,York Lawrence Street,1
1422360000.0,17.4622,43.9875,70.7625,York Lawrence Street,1
1422363600.0,26.1933,45.9,86.0625,York Lawrence Street,1
1422367200.0,22.4514,42.075,76.5,York Lawrence Street,1
1422370800.0,22.4514,43.9875,78.4125,York Lawrence Street,1
1422374400.0,13.7203,40.1625,61.2,York Lawrence Street,1
1422378000.0,8.7311,40.1625,53.55,York Lawrence Street,1
1422381600.0,6.2365,34.425,43.9875,York Lawrence Street,1
1422385200.0,6.2365,36.3375,45.9,York Lawrence Street,1
1422388800.0,4.9892,32.5125,40.1625,York Lawrence Street,1
1422392400.0,18.7095,45.9,74.5875,York Lawrence Street,1
1422396000.0,4.9892,26.775,34.425,York Lawrence Street,1
1422399600.0,6.2365,30.6,40.1625,York Lawrence Street,1
1422403200.0,6.2365,32.5125,42.075,York Lawrence Street,1
1422406800.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1422410400.0,4.9892,15.3,22.95,York Lawrence Street,1
1422414000.0,3.7419,7.65,13.3875,York Lawrence Street,1
1422417600.0,4.9892,19.125,26.775,York Lawrence Street,1
1422421200.0,13.7203,24.8625,45.9,York Lawrence Street,1
1422424800.0,28.6879,43.9875,87.975,York Lawrence Street,1
1422428400.0,11.2257,26.775,43.9875,York Lawrence Street,1
1422432000.0,11.2257,32.5125,49.725,York Lawrence Street,1
1422435600.0,14.9676,28.6875,51.6375,York Lawrence Street,1
1422439200.0,,,,York Lawrence Street,1
1422442800.0,19.9568,32.5125,63.1125,York Lawrence Street,1
1422446400.0,,,,York Lawrence Street,1
1422450000.0,16.2149,21.0375,45.9,York Lawrence Street,1
1422453600.0,16.2149,26.775,51.6375,York Lawrence Street,1
1422457200.0,18.7095,30.6,59.2875,York Lawrence Street,1
1422460800.0,16.2149,30.6,55.4625,York Lawrence Street,1
1422464400.0,11.2257,28.6875,45.9,York Lawrence Street,1
1422468000.0,9.9784,24.8625,40.1625,York Lawrence Street,1
1422471600.0,6.2365,19.125,28.6875,York Lawrence Street,1
1422475200.0,3.7419,13.3875,19.125,York Lawrence Street,1
1422478800.0,2.4946,11.475,15.3,York Lawrence Street,1
1422482400.0,2.4946,11.475,15.3,York Lawrence Street,1
1422486000.0,2.4946,7.65,11.475,York Lawrence Street,1
1422489600.0,2.4946,7.65,11.475,York Lawrence Street,1
1422493200.0,2.4946,9.5625,13.3875,York Lawrence Street,1
1422496800.0,1.2473,9.5625,11.475,York Lawrence Street,1
1422500400.0,1.2473,7.65,9.5625,York Lawrence Street,1
1422504000.0,1.2473,9.5625,11.475,York Lawrence Street,1
1422507600.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422511200.0,12.473,26.775,45.9,York Lawrence Street,1
1422514800.0,13.7203,30.6,51.6375,York Lawrence Street,1
1422518400.0,24.946,51.6375,89.8875,York Lawrence Street,1
1422522000.0,51.1393,78.4125,156.825,York Lawrence Street,1
1422525600.0,29.9352,49.725,95.625,York Lawrence Street,1
1422529200.0,18.7095,38.25,66.9375,York Lawrence Street,1
1422532800.0,37.419,57.375,114.75,York Lawrence Street,1
1422536400.0,19.9568,40.1625,70.7625,York Lawrence Street,1
1422540000.0,36.1717,59.2875,114.75,York Lawrence Street,1
1422543600.0,24.946,55.4625,93.7125,York Lawrence Street,1
1422547200.0,33.6771,78.4125,130.05,York Lawrence Street,1
1422550800.0,21.2041,80.325,112.8375,York Lawrence Street,1
1422554400.0,29.9352,80.325,126.225,York Lawrence Street,1
1422558000.0,23.6987,55.4625,91.8,York Lawrence Street,1
1422561600.0,13.7203,43.9875,65.025,York Lawrence Street,1
1422565200.0,13.7203,51.6375,72.675,York Lawrence Street,1
1422568800.0,13.7203,49.725,70.7625,York Lawrence Street,1
1422572400.0,8.7311,47.8125,61.2,York Lawrence Street,1
1422576000.0,9.9784,51.6375,66.9375,York Lawrence Street,1
1422579600.0,17.4622,55.4625,82.2375,York Lawrence Street,1
1422583200.0,21.2041,63.1125,95.625,York Lawrence Street,1
1422586800.0,33.6771,74.5875,126.225,York Lawrence Street,1
1422590400.0,23.6987,61.2,97.5375,York Lawrence Street,1
1422594000.0,26.1933,53.55,93.7125,York Lawrence Street,1
1422597600.0,39.9136,51.6375,112.8375,York Lawrence Street,1
1422601200.0,87.311,72.675,206.55,York Lawrence Street,1
1422604800.0,58.6231,95.625,185.5125,York Lawrence Street,1
1422608400.0,59.8704,91.8,183.6,York Lawrence Street,1
1422612000.0,49.892,70.7625,147.2625,York Lawrence Street,1
1422615600.0,57.3758,68.85,156.825,York Lawrence Street,1
1422619200.0,27.4406,42.075,84.15,York Lawrence Street,1
1422622800.0,28.6879,43.9875,87.975,York Lawrence Street,1
1422626400.0,23.6987,43.9875,80.325,York Lawrence Street,1
1422630000.0,29.9352,57.375,103.275,York Lawrence Street,1
1422633600.0,28.6879,74.5875,118.575,York Lawrence Street,1
1422637200.0,33.6771,78.4125,130.05,York Lawrence Street,1
1422640800.0,27.4406,59.2875,101.3625,York Lawrence Street,1
1422644400.0,13.7203,36.3375,57.375,York Lawrence Street,1
1422648000.0,19.9568,55.4625,86.0625,York Lawrence Street,1
1422651600.0,13.7203,55.4625,76.5,York Lawrence Street,1
1422655200.0,13.7203,55.4625,76.5,York Lawrence Street,1
1422658800.0,11.2257,49.725,66.9375,York Lawrence Street,1
1422662400.0,4.9892,26.775,34.425,York Lawrence Street,1
1422666000.0,6.2365,28.6875,38.25,York Lawrence Street,1
1422669600.0,11.2257,30.6,47.8125,York Lawrence Street,1
1422673200.0,7.4838,19.125,30.6,York Lawrence Street,1
1422676800.0,6.2365,24.8625,34.425,York Lawrence Street,1
1422680400.0,4.9892,21.0375,28.6875,York Lawrence Street,1
1422684000.0,7.4838,17.2125,28.6875,York Lawrence Street,1
1422687600.0,13.7203,28.6875,49.725,York Lawrence Street,1
1422691200.0,18.7095,34.425,63.1125,York Lawrence Street,1
1422694800.0,18.7095,32.5125,61.2,York Lawrence Street,1
1422698400.0,17.4622,32.5125,59.2875,York Lawrence Street,1
1422702000.0,16.2149,22.95,47.8125,York Lawrence Street,1
1422705600.0,16.2149,28.6875,53.55,York Lawrence Street,1
1422709200.0,17.4622,24.8625,51.6375,York Lawrence Street,1
1422712800.0,14.9676,24.8625,47.8125,York Lawrence Street,1
1422716400.0,12.473,22.95,42.075,York Lawrence Street,1
1422720000.0,14.9676,24.8625,47.8125,York Lawrence Street,1
1422723600.0,17.4622,28.6875,55.4625,York Lawrence Street,1
1422727200.0,16.2149,24.8625,49.725,York Lawrence Street,1
1422730800.0,11.2257,19.125,36.3375,York Lawrence Street,1
1422734400.0,7.4838,17.2125,28.6875,York Lawrence Street,1
1422738000.0,6.2365,15.3,24.8625,York Lawrence Street,1
1422741600.0,7.4838,11.475,22.95,York Lawrence Street,1
1422745200.0,6.2365,13.3875,22.95,York Lawrence Street,1
1422748800.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422752400.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422756000.0,2.4946,11.475,15.3,York Lawrence Street,1
1422759600.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422763200.0,2.4946,9.5625,13.3875,York Lawrence Street,1
1422766800.0,2.4946,7.65,11.475,York Lawrence Street,1
1422770400.0,2.4946,7.65,11.475,York Lawrence Street,1
1422774000.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422777600.0,3.7419,11.475,17.2125,York Lawrence Street,1
1422781200.0,13.7203,21.0375,42.075,York Lawrence Street,1
1422784800.0,11.2257,17.2125,34.425,York Lawrence Street,1
1422788400.0,13.7203,19.125,40.1625,York Lawrence Street,1
1422792000.0,14.9676,22.95,45.9,York Lawrence Street,1
1422795600.0,13.7203,22.95,43.9875,York Lawrence Street,1
1422799200.0,16.2149,22.95,47.8125,York Lawrence Street,1
1422802800.0,17.4622,28.6875,55.4625,York Lawrence Street,1
1422806400.0,16.2149,32.5125,57.375,York Lawrence Street,1
1422810000.0,12.473,32.5125,51.6375,York Lawrence Street,1
1422813600.0,11.2257,32.5125,49.725,York Lawrence Street,1
1422817200.0,13.7203,51.6375,72.675,York Lawrence Street,1
1422820800.0,17.4622,53.55,80.325,York Lawrence Street,1
1422824400.0,13.7203,42.075,63.1125,York Lawrence Street,1
1422828000.0,7.4838,32.5125,43.9875,York Lawrence Street,1
1422831600.0,6.2365,38.25,47.8125,York Lawrence Street,1
1422835200.0,4.9892,28.6875,36.3375,York Lawrence Street,1
1422838800.0,6.2365,21.0375,30.6,York Lawrence Street,1
1422842400.0,3.7419,21.0375,26.775,York Lawrence Street,1
1422846000.0,3.7419,13.3875,19.125,York Lawrence Street,1
1422849600.0,3.7419,17.2125,22.95,York Lawrence Street,1
1422853200.0,6.2365,19.125,28.6875,York Lawrence Street,1
1422856800.0,22.4514,38.25,72.675,York Lawrence Street,1
1422860400.0,77.3326,72.675,191.25,York Lawrence Street,1
1422864000.0,89.8056,101.3625,239.0625,York Lawrence Street,1
1422867600.0,57.3758,80.325,168.3,York Lawrence Street,1
