site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,PM10,PM10 particulate matter (Hourly measured),2015-04-10,ongoing,2024-03-31,Central Scotland,NA_character_,South Lanarkshire
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,PM2.5,PM2.5 particulate matter (Hourly measured),2015-04-10,ongoing,2024-03-31,Central Scotland,NA_character_,South Lanarkshire
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,PM1,PM1 particulate matter (Hourly measured),2015-04-10,ongoing,2024-03-31,Central Scotland,NA_character_,South Lanarkshire
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,wd,Modelled Wind Direction,2012-01-01,ongoing,Never,Central Scotland,NA_character_,South Lanarkshire
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,ws,Modelled Wind Speed,2012-01-01,ongoing,Never,Central Scotland,NA_character_,South Lanarkshire
SL03,South Lanarkshire Lanark,Urban Traffic,55.673936,-3.775658,temp,Modelled Temperature,2012-01-01,ongoing,Never,Central Scotland,NA_character_,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,NO,Nitric oxide,2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,NO2,Nitrogen dioxide,2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,PM10,PM10 particulate matter (Hourly measured),2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,NV10,Non-volatile PM10 (Hourly measured),2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,V10,Volatile PM10 (Hourly measured),2010-04-01,2014-04-23,2014-04-23,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,wd,Modelled Wind Direction,2010-08-01,2014-04-23,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,ws,Modelled Wind Speed,2010-08-01,2014-04-23,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL01,South Lanarkshire Raith Interchange,Urban Traffic,55.800157,-4.057717,temp,Modelled Temperature,2010-08-01,2014-04-23,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,NO,Nitric oxide,2016-03-21,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,NO2,Nitrogen dioxide,2016-03-21,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2016-03-21,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,PM10,PM10 particulate matter (Hourly measured),2016-03-21,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,NV10,Non-volatile PM10 (Hourly measured),2016-03-21,2018-08-13,2018-08-13,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,V10,Volatile PM10 (Hourly measured),2016-03-21,2018-08-13,2018-08-13,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,PM2.5,PM2.5 particulate matter (Hourly measured),2018-08-14,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,PM1,PM1 particulate matter (Hourly measured),2018-08-14,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,wd,Modelled Wind Direction,2016-03-21,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,ws,Modelled Wind Speed,2016-03-21,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SLC08,South Lanarkshire Raith Interchange 2,Urban Traffic,55.798813,-4.058363,temp,Modelled Temperature,2016-03-21,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,NO,Nitric oxide,2012-01-01,ongoing,2024-03-08,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,NO2,Nitrogen dioxide,2012-01-01,ongoing,2024-03-08,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2012-01-01,ongoing,2024-03-08,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,PM10,PM10 particulate matter (Hourly measured),2012-01-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,NV10,Non-volatile PM10 (Hourly measured),2012-01-01,2017-02-20,2017-02-20,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,V10,Volatile PM10 (Hourly measured),2012-01-01,2017-02-20,2017-02-20,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,PM2.5,PM2.5 particulate matter (Hourly measured),2017-02-24,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,PM1,PM1 particulate matter (Hourly measured),2017-02-24,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,wd,Modelled Wind Direction,2012-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,ws,Modelled Wind Speed,2012-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL04,South Lanarkshire Rutherglen,Urban Traffic,55.828408,-4.218786,temp,Modelled Temperature,2012-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,NO,Nitric oxide,2013-01-01,ongoing,2024-03-11,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,NO2,Nitrogen dioxide,2013-01-01,ongoing,2024-03-11,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2013-01-01,ongoing,2024-03-11,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,PM10,PM10 particulate matter (Hourly measured),2015-03-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,PM2.5,PM2.5 particulate matter (Hourly measured),2015-03-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,PM1,PM1 particulate matter (Hourly measured),2015-03-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,wd,Modelled Wind Direction,2013-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,ws,Modelled Wind Speed,2013-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
SL06,South Lanarkshire Uddingston,Urban Traffic,55.818357,-4.081839,temp,Modelled Temperature,2013-01-01,ongoing,Never,Central Scotland,Glasgow Urban Area,South Lanarkshire
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,NO,Nitric oxide,2009-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,NO2,Nitrogen dioxide,2009-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,PM10,PM10 particulate matter (Hourly measured),2009-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,PM2.5,PM2.5 particulate matter (Hourly measured),2019-03-27,ongoing,2024-03-31,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Stirling
STRL,Stirling Craig's Roundabout,Urban Traffic,56.11472,-3.932178,temp,Modelled Temperature,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Stirling
SV,Strath Vaich,Rural Background,57.734456,-4.776583,O3,Ozone,1987-03-18,ongoing,2024-03-31,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,NO,Nitric oxide,1990-10-21,1997-03-14,1997-03-14,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,NO2,Nitrogen dioxide,1990-10-21,1997-03-14,1997-03-14,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1990-10-21,1997-03-14,1997-03-14,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,SO2,Sulphur dioxide,1990-10-20,1997-03-14,1997-03-14,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,PM10,PM10 particulate matter (Hourly measured),2023-02-02,ongoing,2023-06-12,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,PM2.5,PM2.5 particulate matter (Hourly measured),2023-02-02,ongoing,2023-06-12,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,PM1,PM1 particulate matter (Hourly measured),2023-02-02,ongoing,2023-06-12,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Highland,NA_character_,Highland
SV,Strath Vaich,Rural Background,57.734456,-4.776583,temp,Modelled Temperature,2010-08-01,ongoing,Never,Highland,NA_character_,Highland
WDB2,West Dunbartonshire Balloch,Urban Traffic,55.999653,-4.589842,NO,Nitric oxide,2006-01-01,2007-04-26,2007-04-26,Central Scotland,NA_character_,West Dunbartonshire
WDB2,West Dunbartonshire Balloch,Urban Traffic,55.999653,-4.589842,NO2,Nitrogen dioxide,2006-01-01,2007-04-26,2007-04-26,Central Scotland,NA_character_,West Dunbartonshire
WDB2,West Dunbartonshire Balloch,Urban Traffic,55.999653,-4.589842,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2006-01-01,2007-04-26,2007-04-26,Central Scotland,NA_character_,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,NO,Nitric oxide,2007-02-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,NO2,Nitrogen dioxide,2007-02-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-02-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,PM10,PM10 particulate matter (Hourly measured),2007-02-01,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,NV10,Non-volatile PM10 (Hourly measured),2008-06-13,2012-02-02,2012-02-02,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,V10,Volatile PM10 (Hourly measured),2008-06-13,2012-02-02,2012-02-02,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,PM2.5,PM2.5 particulate matter (Hourly measured),2015-03-13,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,PM1,PM1 particulate matter (Hourly measured),2015-03-13,ongoing,2024-03-31,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB3,West Dunbartonshire Clydebank,Urban Traffic,55.91796,-4.406231,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,NO,Nitric oxide,2007-04-26,ongoing,2024-03-31,Central Scotland,NA_character_,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,NO2,Nitrogen dioxide,2007-04-26,ongoing,2024-03-31,Central Scotland,NA_character_,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-04-26,ongoing,2024-03-31,Central Scotland,NA_character_,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Dunbartonshire
WDB4,West Dunbartonshire Glasgow Road,Urban Traffic,55.943197,-4.55973,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Dunbartonshire
WDB1,West Dunbartonshire John Knox St,Suburban Industrial,55.894167,-4.391111,NO,Nitric oxide,2005-10-01,2006-12-08,2006-12-08,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB1,West Dunbartonshire John Knox St,Suburban Industrial,55.894167,-4.391111,NO2,Nitrogen dioxide,2005-10-01,2006-12-08,2006-12-08,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB1,West Dunbartonshire John Knox St,Suburban Industrial,55.894167,-4.391111,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2005-10-01,2006-12-08,2006-12-08,Central Scotland,Glasgow Urban Area,West Dunbartonshire
WDB1,West Dunbartonshire John Knox St,Suburban Industrial,55.894167,-4.391111,PM10,PM10 particulate matter (Hourly measured),2005-10-01,2006-12-08,2006-12-08,Central Scotland,Glasgow Urban Area,West Dunbartonshire
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,NO,Nitric oxide,2008-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,NO2,Nitrogen dioxide,2008-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,PM10,PM10 particulate matter (Hourly measured),2008-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,NV10,Non-volatile PM10 (Hourly measured),2008-01-01,2017-09-13,2017-09-13,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,V10,Volatile PM10 (Hourly measured),2008-01-01,2017-09-13,2017-09-13,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,PM2.5,PM2.5 particulate matter (Hourly measured),2017-09-13,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,PM1,PM1 particulate matter (Hourly measured),2017-09-13,ongoing,2024-03-31,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Lothian
BRX,West Lothian Broxburn,Urban Traffic,55.934357,-3.46919,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,NO,Nitric oxide,2008-01-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,NO2,Nitrogen dioxide,2008-01-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-01-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,PM10,PM10 particulate matter (Hourly measured),2008-01-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,NV10,Non-volatile PM10 (Hourly measured),2008-07-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,V10,Volatile PM10 (Hourly measured),2008-07-01,2013-10-14,2013-10-14,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,wd,Modelled Wind Direction,2010-08-01,2013-10-14,Never,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,ws,Modelled Wind Speed,2010-08-01,2013-10-14,Never,Central Scotland,NA_character_,West Lothian
LING,West Lothian Linlithgow High Street,Urban Traffic,55.976337,-3.604175,temp,Modelled Temperature,2010-08-01,2013-10-14,Never,Central Scotland,NA_character_,West Lothian
